timestamp_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,label
2398040,0.7856,-0.0295,-0.1218,-22.7906,2.0839,13.5104,circular_motion
2398060,0.8691,-0.031,-0.0698,-31.1265,4.4274,25.9532,circular_motion
2398080,0.9648,-0.0361,0.0193,-34.1113,0.1679,24.8005,circular_motion
2398100,0.9794,-0.0361,0.096,-32.7067,-5.7329,19.4952,circular_motion
2398120,0.9956,-0.0317,0.1829,-24.783,-7.5497,15.8921,circular_motion
2398140,1.0151,-0.0278,0.0332,-20.9128,-1.0077,13.0677,circular_motion
2398160,0.9912,-0.0093,-0.0437,-26.2181,7.5954,14.1364,circular_motion
2398180,1.0437,-0.0151,-0.0124,-30.7448,11.4045,12.1516,circular_motion
2398200,1.0244,0.002,0.1123,-30.4242,9.6106,4.5486,circular_motion
2398220,0.9736,-0.0046,0.1822,-24.6761,7.145,-1.0087,circular_motion
2398240,0.9277,0.0273,0.1553,-19.325,10.2671,-0.4132,circular_motion
2398260,0.906,0.0488,0.063,-18.6914,13.0228,2.8921,circular_motion
2398280,0.882,0.0598,0.0743,-21.8212,10.8778,6.1669,circular_motion
2398300,0.8679,0.0579,0.1353,-21.0425,1.7633,9.2814,circular_motion
2398320,0.8657,0.041,0.1397,-18.6914,-3.0611,14.1516,circular_motion
2398340,0.937,0.0339,0.1892,-14.3937,-4.8856,19.5715,circular_motion
2398360,0.998,0.0635,0.1714,-7.9815,-6.4428,17.77,circular_motion
2398380,1.0734,0.0505,0.1001,-3.8212,1.977,13.0753,circular_motion
2398400,1.0549,0.0127,0.0374,-5.9204,17.0686,2.9532,circular_motion
2398420,0.8876,0.0508,0.1438,-6.0273,22.8244,0.7776,circular_motion
2398440,0.8115,0.0725,0.2166,0.7361,11.4351,11.0448,circular_motion
2398460,0.8933,0.0627,0.1612,7.362,-3.626,21.6478,circular_motion
2398480,1.072,0.0618,0.0591,8.7284,-2.7253,21.9608,circular_motion
2398500,1.1652,0.0476,0.0606,5.8658,8.0686,11.0142,circular_motion
2398520,1.0356,0.053,0.1412,7.1407,14.4885,0.4265,circular_motion
2398540,0.8925,0.0696,0.1939,12.5987,4.6106,7.144,circular_motion
2398560,1.0161,0.0679,0.1748,19.7208,0.29,16.312,circular_motion
2398580,1.164,0.0569,0.0862,22.4536,2.0839,12.9226,circular_motion
2398600,1.1513,0.0501,0.0547,20.6521,10.4503,4.3349,circular_motion
2398620,1.0429,0.083,0.1045,19.301,9.6259,1.4875,circular_motion
2398640,0.9726,0.095,0.1861,22.1788,-8.5878,5.5104,circular_motion
2398660,1.0756,0.074,0.1631,28.2933,-21.0077,8.144,circular_motion
2398680,1.1601,0.0911,0.0406,30.9422,-6.939,4.4188,circular_motion
