timestamp_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,label
2344757,0.9965,0.0391,-0.0488,-2.7525,4.5725,-1.1308,backward_motion
2344777,0.9641,0.0178,-0.0056,-2.1036,2.1602,-0.7415,backward_motion
2344797,0.9802,0.0471,0.0152,-0.8059,-3.6565,-0.5125,backward_motion
2344817,0.9460,0.0261,0.0647,-0.8288,-4.4733,-0.6346,backward_motion
2344837,0.9365,0.0261,0.0574,-2.7143,-0.8550,-1.2377,backward_motion
2344857,1.0500,0.0708,-0.1132,-3.3708,6.5343,-2.9552,backward_motion
2344877,1.0212,-0.0068,0.0096,-2.4319,4.4198,-1.9018,backward_motion
2344897,1.0468,0.0532,0.0191,-5.4395,5.8244,-1.3522,backward_motion
2344917,0.9587,-0.0222,0.0691,-6.4471,6.1297,-1.5277,backward_motion
2344937,1.0451,0.0073,-0.0454,-3.8899,1.1297,0.0906,backward_motion
2344957,0.9926,-0.0093,-0.0195,-2.4471,-2.6489,0.0524,backward_motion
2344977,0.9997,0.0393,0.0022,-1.2868,-0.5191,-0.3980,backward_motion
2344997,1.0263,0.0059,-0.0026,-0.5158,1.4198,-0.8331,backward_motion
2345017,1.0175,0.0254,-0.0288,-0.2181,1.2671,-1.1384,backward_motion
2345037,0.9819,0.0034,0.0171,-2.2945,0.9694,-0.8025,backward_motion
2345057,0.9545,0.0481,0.0423,-2.7219,-0.3436,-0.3980,backward_motion
2345077,0.9741,-0.0151,0.0628,-1.2716,-0.8092,-0.8178,backward_motion
2345097,1.0185,0.0322,0.0164,-0.2334,-1.8703,-0.8560,backward_motion
2345117,1.0278,0.0034,0.0557,0.1636,-0.9772,-0.8560,backward_motion
2345137,1.0061,0.0322,0.0403,-0.1265,0.7709,-1.0697,backward_motion
2345157,0.9831,0.0339,0.0743,-1.3097,0.1297,-0.7415,backward_motion
2345177,1.0043,0.0215,0.0042,-1.6532,0.6335,-0.5735,backward_motion
2345197,0.9970,0.0369,0.0144,-1.7143,1.0076,-0.6499,backward_motion
2345217,1.0107,0.0405,0.0120,-1.3097,0.9923,-0.7186,backward_motion
2345237,1.0061,0.0396,0.0115,-1.4471,1.7251,-0.9400,backward_motion
2345257,0.9985,0.0107,0.0328,-1.3403,1.7786,-0.9400,backward_motion
2345277,1.0043,0.0466,0.0132,-2.4929,-0.4428,-0.4819,backward_motion
2345297,1.0109,0.0173,0.0220,-2.7372,-0.7558,-0.4590,backward_motion
2345317,1.0056,0.0237,0.0364,-2.1189,0.5343,-0.4438,backward_motion
2345337,0.9997,0.0523,0.0227,-1.6227,0.9312,-0.4514,backward_motion
2345357,0.9995,0.0242,0.0181,-1.7372,-0.1527,-0.4743,backward_motion
2345377,0.9870,0.0303,0.0457,-1.4929,0.7480,-0.5964,backward_motion
2345397,1.0185,0.0461,0.0332,-1.9586,2.1373,-0.7873,backward_motion
2345417,1.0021,0.0298,0.0435,-1.4700,3.0839,-0.8560,backward_motion
2345437,0.9973,0.0383,0.0323,-1.3861,0.7099,-0.3980,backward_motion
2345457,1.0051,0.0303,0.0381,-1.8746,0.2366,-0.5354,backward_motion
2345477,1.0104,0.0161,0.0498,-1.7067,1.1450,-0.7949,backward_motion
2345497,0.9965,0.0366,0.0347,-1.3021,1.0534,-0.7338,backward_motion
2345517,0.9997,0.0237,0.0201,-1.4319,-0.7176,-0.2682,backward_motion
2345537,0.9951,0.0728,0.0330,-1.7677,-1.0153,-0.1842,backward_motion
2345557,1.0205,-0.0107,0.0169,-1.5693,0.0381,-0.3216,backward_motion
2345577,0.9833,0.0217,0.0433,-1.3250,1.5496,-0.4514,backward_motion
2345597,0.9953,0.0017,0.0281,-0.6990,0.2747,-0.3293,backward_motion
2345617,1.0014,0.0002,0.0350,-0.4700,-1.1069,0.0371,backward_motion
