timestamp_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,label
1982121,0.9975,0.0034,0.0020,0.0033,-0.0077,0.0829,idle
1982141,1.0014,0.0017,0.0076,-0.0273,-0.0230,-0.1079,idle
1982161,1.0046,-0.0015,0.0003,-0.0425,0.0534,0.0600,idle
1982181,1.0021,0.0020,-0.0066,0.0872,-0.0153,0.0524,idle
1982201,0.9960,0.0034,-0.0036,0.0338,0.0610,-0.0850,idle
1982221,1.0056,-0.0037,0.0061,-0.0044,0.0839,0.0753,idle
1982241,1.0026,0.0020,-0.0041,0.0185,-0.0764,-0.0316,idle
1982261,0.9980,-0.0019,0.0081,0.0109,-0.0611,0.0219,idle
1982281,0.9985,0.0012,0.0000,-0.1113,-0.0306,0.2127,idle
1982301,0.9990,0.0012,-0.0070,0.0491,-0.0917,-0.0163,idle
1982321,0.9973,-0.0029,0.0042,-0.0120,-0.1069,0.0600,idle
1982341,0.9965,-0.0051,-0.0063,-0.0960,0.1373,-0.0392,idle
1982361,1.0039,-0.0024,0.0066,-0.0425,-0.1604,0.0295,idle
1982381,1.0009,0.0066,0.0059,0.0567,0.1144,-0.0239,idle
1982401,1.0017,0.0076,-0.0019,0.0262,0.1450,-0.0010,idle
1982421,1.0009,0.0017,0.0015,-0.0960,0.0305,0.0448,idle
1982441,0.9992,0.0005,0.0132,-0.1113,-0.0230,0.0371,idle
1982461,0.9999,-0.0059,-0.0012,-0.0731,0.0534,-0.1232,idle
1982481,1.0056,-0.0056,-0.0056,-0.0425,0.0915,-0.0316,idle
1982501,0.9990,0.0017,-0.0017,-0.0960,0.1450,0.0982,idle
1982521,0.9995,-0.0007,-0.0117,0.1559,0.2442,0.0753,idle
1982541,0.9987,0.0012,-0.0112,-0.1647,0.1755,0.1975,idle
1982561,0.9992,0.0010,-0.0100,0.0720,0.1221,-0.1766,idle
1982581,1.0004,0.0054,0.0010,0.0872,0.0915,-0.0163,idle
1982601,0.9975,-0.0007,0.0057,0.0338,-0.1298,0.0066,idle
1982621,1.0043,-0.0029,-0.0036,-0.0883,-0.1069,0.1058,idle
1982641,0.9997,-0.0002,0.0037,0.0796,-0.0840,0.1440,idle
1982661,1.0048,0.0034,0.0064,-0.0120,0.0839,-0.1995,idle
1982681,0.9941,-0.0029,0.0108,0.0872,-0.0535,-0.1613,idle
1982701,1.0009,0.0039,-0.0109,0.0720,0.1144,-0.0392,idle
1982721,1.0014,0.0002,-0.0048,0.0033,0.0305,0.0448,idle
1982741,0.9916,0.0042,0.0025,-0.1647,-0.0459,0.0982,idle
1982761,0.9973,-0.0007,0.0083,-0.0196,0.0152,-0.0010,idle
1982781,1.0026,0.0042,0.0054,0.1483,0.0686,-0.0926,idle
1982801,0.9987,0.0039,-0.0044,0.0720,-0.1146,-0.0621,idle
1982821,1.0031,0.0005,-0.0053,0.1407,-0.0764,-0.1690,idle
1982841,1.0021,-0.0051,0.0032,0.0491,0.0763,-0.1232,idle
1982861,1.0043,0.0027,-0.0063,-0.1189,0.1144,-0.0392,idle
1982881,0.9992,0.0002,-0.0004,0.0109,-0.2367,0.1593,idle
1982901,0.9995,-0.0056,-0.0056,-0.0883,0.0305,-0.0163,idle
1982921,0.9995,0.0029,0.0030,-0.0425,-0.0153,-0.0087,idle
1982941,1.0017,0.0029,0.0044,-0.1036,0.0381,0.0295,idle
1982961,1.0029,-0.0007,-0.0036,0.0338,0.0915,0.1516,idle
1982981,0.9997,0.0000,-0.0073,-0.0120,0.0915,-0.1079,idle
1983001,1.0041,0.0007,-0.0087,-0.0196,0.0228,0.0295,idle
1983021,0.9999,0.0064,0.0013,-0.0273,-0.1069,-0.0316,idle
1983041,1.0019,-0.0010,0.0054,0.0491,-0.0764,-0.0468,idle
1983061,0.9941,0.0017,0.0105,0.0414,-0.1375,0.0371,idle
1983081,1.0019,-0.0029,0.0010,-0.0273,-0.0688,-0.0774,idle
1983101,1.0017,0.0020,-0.0019,-0.0578,-0.0764,-0.0545,idle
1983121,1.0036,0.0049,-0.0034,-0.1265,0.0992,0.0371,idle
1983141,1.0002,0.0005,-0.0053,0.1712,0.0763,0.0600,idle
1983161,0.9973,-0.0029,-0.0075,-0.0502,0.0228,0.0829,idle
1983181,0.9956,0.0046,-0.0024,-0.1494,0.0534,0.0448,idle
1983201,1.0048,-0.0098,0.0052,0.0414,0.1144,-0.2071,idle
1983221,1.0017,0.0024,-0.0053,-0.0196,0.1221,-0.0545,idle
1983241,1.0026,-0.0076,0.0035,0.1254,0.1755,0.0448,idle
1983261,0.9958,0.0042,0.0010,0.1101,0.0381,0.0066,idle
1983281,1.0014,-0.0029,-0.0002,0.0796,-0.0611,0.0371,idle
1983301,1.0031,0.0024,0.0032,-0.0044,-0.0535,0.0448,idle
1983321,0.9951,0.0039,-0.0036,-0.0044,0.0381,-0.0316,idle
1983341,1.0085,-0.0024,-0.0092,0.0567,-0.0306,-0.0850,idle
1983361,0.9992,0.0024,-0.0029,-0.0883,0.1144,0.0371,idle
1983381,0.9978,-0.0005,0.0057,0.0796,-0.0230,0.1440,idle
1983401,0.9990,0.0012,0.0044,-0.1113,0.0228,-0.0316,idle
1983421,1.0034,0.0032,0.0015,-0.0196,-0.0230,0.1058,idle
1983441,0.9992,-0.0019,0.0044,-0.0273,-0.0153,0.0982,idle
1983461,1.0002,-0.0010,0.0022,-0.1189,-0.0077,0.0142,idle
1983481,1.0007,0.0012,-0.0051,0.0109,0.1373,-0.0316,idle
1983501,1.0046,0.0012,0.0005,0.0414,-0.0459,0.0829,idle
1983521,0.9975,0.0015,0.0032,-0.0654,0.0152,-0.0850,idle
1983541,1.0024,0.0000,0.0035,0.0872,-0.0001,0.0219,idle
1983561,1.0007,0.0044,0.0025,-0.0349,-0.0306,-0.0316,idle
1983581,0.9995,0.0034,-0.0009,0.0033,-0.0306,0.1593,idle
1983601,1.0014,0.0007,-0.0017,-0.0120,-0.0306,0.0219,idle
1983621,0.9978,-0.0012,0.0071,-0.0044,0.0915,-0.1079,idle
1983641,1.0036,-0.0032,0.0005,-0.0883,0.0457,-0.0392,idle
1983661,0.9960,-0.0066,-0.0061,0.1636,0.1984,-0.0392,idle
1983681,1.0031,0.0002,-0.0066,-0.0425,0.0839,0.1135,idle
1983701,0.9997,-0.0002,-0.0051,0.0185,0.0763,0.0066,idle
1983721,0.9997,0.0056,0.0142,-0.1113,-0.0153,-0.0087,idle
1983741,1.0009,-0.0010,-0.0012,-0.0883,-0.0993,-0.0545,idle
1983761,1.0012,-0.0017,0.0025,-0.0196,-0.1451,0.2127,idle
1983781,0.9958,0.0012,-0.0009,0.0185,0.1144,-0.0010,idle
1983801,1.0012,0.0024,0.0083,0.1254,-0.0153,-0.1384,idle
1983821,0.9982,0.0024,0.0017,0.0643,0.0915,-0.0850,idle
1983841,1.0009,-0.0010,0.0025,0.1559,0.0992,-0.0468,idle
1983861,1.0017,-0.0049,-0.0044,-0.1800,0.0076,0.0906,idle
1983881,0.9963,0.0042,-0.0061,0.1788,0.1144,0.0829,idle
1983901,0.9999,0.0029,-0.0007,0.1101,-0.0459,-0.0163,idle
1983921,1.0021,0.0039,-0.0007,-0.0044,0.1450,0.1898,idle
1983941,1.0034,-0.0015,-0.0034,0.0796,-0.0382,0.0219,idle
1983961,1.0002,-0.0022,0.0054,0.0185,-0.0993,-0.1308,idle
1983981,0.9978,-0.0007,0.0039,-0.0502,-0.0077,-0.0621,idle
1984001,0.9985,0.0005,0.0035,0.0338,-0.0611,0.1135,idle
1984021,0.9995,-0.0010,-0.0014,-0.0960,-0.0382,0.0982,idle
1984041,1.0009,-0.0024,0.0071,0.1407,-0.0382,-0.0774,idle
1984061,0.9987,-0.0012,0.0010,-0.0807,0.0305,-0.0239,idle
1984081,1.0009,0.0044,0.0027,0.0643,0.0610,0.0524,idle
1984101,0.9958,0.0046,-0.0019,-0.0349,-0.0611,-0.0545,idle
1984121,0.9963,-0.0010,0.0010,-0.1265,0.0915,-0.0239,idle
1984141,1.0041,-0.0017,-0.0012,-0.0502,-0.0840,0.0677,idle
1984161,0.9926,0.0029,-0.0002,0.0414,-0.1375,-0.2377,idle
1984181,0.9985,0.0037,0.0066,-0.0731,0.0534,0.1440,idle
1984201,1.0031,0.0005,0.0025,0.1559,0.0534,-0.0545,idle
1984221,1.0014,0.0046,-0.0105,0.0262,-0.0077,0.0524,idle
1984241,1.0021,0.0034,0.0020,-0.0044,0.1144,0.0371,idle
1984261,0.9992,0.0000,0.0020,0.0109,-0.1069,-0.0392,idle
1984281,0.9907,-0.0024,0.0039,0.0185,-0.0459,-0.1537,idle
1984301,0.9934,-0.0041,0.0074,-0.0425,0.0228,-0.1079,idle
1984321,1.0019,0.0027,-0.0024,0.0033,-0.0077,0.0600,idle
1984341,1.0002,-0.0017,0.0057,-0.0578,0.1068,-0.0545,idle
1984361,1.0017,0.0022,0.0005,0.0109,0.0457,0.0295,idle
1984381,0.9985,0.0037,-0.0051,-0.0807,-0.0611,0.0066,idle
1984401,0.9990,-0.0024,-0.0039,-0.0578,0.0228,-0.1995,idle
1984421,0.9946,0.0039,-0.0073,0.0338,0.0305,0.0066,idle
1984441,0.9990,-0.0019,0.0005,0.1330,0.0610,-0.0087,idle
1984461,0.9992,-0.0022,0.0017,0.0185,-0.0230,-0.0239,idle
1984481,0.9963,0.0024,0.0093,0.0720,-0.0611,-0.0468,idle
1984501,1.0004,0.0015,-0.0004,0.1788,-0.0917,0.0448,idle
1984521,0.9926,-0.0019,0.0049,-0.0425,0.2518,-0.0316,idle
1984541,0.9985,0.0027,0.0030,-0.0273,0.0305,0.1669,idle
1984561,0.9948,-0.0022,0.0037,0.0262,0.0381,-0.0087,idle
1984581,1.0009,-0.0022,0.0096,-0.0196,-0.0001,-0.1308,idle
1984601,1.0009,0.0012,-0.0004,0.0796,-0.0306,-0.0697,idle
1984621,1.0034,0.0005,-0.0046,0.0185,-0.0153,-0.0239,idle
1984641,1.0029,0.0017,0.0025,-0.0273,-0.0077,0.0219,idle
1984661,1.0004,0.0027,-0.0068,-0.0196,-0.0001,-0.0163,idle
1984681,0.9992,-0.0019,0.0044,0.0414,0.0534,0.0906,idle
1984701,0.9958,-0.0032,0.0030,-0.0120,-0.0001,-0.1079,idle
1984721,0.9995,0.0027,-0.0019,0.1788,0.0457,0.0982,idle
1984741,1.0039,0.0039,0.0042,-0.1723,0.0305,-0.0239,idle
1984761,0.9965,-0.0007,0.0059,0.0414,-0.0535,-0.1232,idle
