timestamp_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,label
2168244,1.4631,-0.1545,-1.1796,80.6368,-249.5573,130.4265,shake
2168264,1.9577,-0.1589,-1.9123,-16.2334,-11.3359,13.2738,shake
2168284,1.9577,-0.2742,-1.8403,-95.2716,25.4809,-73.7796,shake
2168304,1.3227,-0.2344,-0.9192,-139.9967,21.2595,-116.8941,shake
2168324,0.5229,-0.0703,0.2666,-154.1342,-13.8245,-111.2453,shake
2168344,0.3139,-0.0098,1.6856,-112.7754,11.3435,-67.4896,shake
2168364,0.2534,0.1135,2.0876,-25.4242,250.7099,-34.0621,shake
2168384,0.0627,0.0657,2.0652,66.6979,20.6030,37.6555,shake
2168404,0.2143,0.0193,1.0894,124.3162,1.4885,85.7700,shake
2168424,0.9775,-0.0435,-0.3403,125.5147,-17.1451,115.9303,shake
2168444,1.8073,-0.1616,-1.0293,88.7666,-123.1756,94.8616,shake
2168464,1.9577,-0.1340,-1.9123,18.3086,-64.8092,20.7776,shake
2168484,1.9577,-0.0281,-1.9123,-75.2334,-1.2138,-66.2987,shake
2168504,1.3830,-0.1580,-1.2185,-132.9891,-2.5573,-113.5583,shake
2168524,0.6057,-0.1377,0.1556,-158.3326,6.0534,-126.2987,shake
2168544,-0.0411,-0.0417,1.6360,-121.5235,65.4961,-88.0087,shake
2168564,-0.7605,0.2244,2.0876,-30.9280,250.7099,-29.1766,shake
2168584,0.0129,0.1152,2.0876,68.5376,0.3664,83.1135,shake
2168604,0.7907,0.0134,1.2244,119.1941,4.5190,102.1135,shake
2168624,1.2499,-0.0500,-0.0879,126.3010,-3.8550,96.1974,shake
2168644,1.5954,-0.1433,-0.9939,95.0796,-64.2749,71.7165,shake
2168664,1.2473,-0.0830,-1.2785,48.9346,-249.5573,59.3349,shake
2168684,1.9116,-0.0225,-1.9123,-29.0654,-24.3741,2.8539,shake
2168704,1.9577,-0.0015,-1.8344,-104.8135,1.9007,-67.7338,shake
2168724,1.2326,-0.1431,-0.7097,-154.7448,21.8931,-112.4209,shake
2168744,0.3769,-0.0937,1.0674,-160.7677,7.8778,-101.8026,shake
2168764,0.4052,-0.0164,2.0876,-81.0044,250.7099,-68.7567,shake
2168784,0.0039,0.1294,2.0876,29.3086,12.1450,-1.1003,shake
2168804,-0.0093,0.0481,1.9922,111.4155,15.5801,46.8768,shake
2168824,0.2209,-0.0720,0.4683,156.7590,9.9694,97.1211,shake
2168844,0.8603,-0.1162,-1.0048,137.8506,-46.7787,129.3349,shake
2168864,1.4387,-0.1392,-1.2722,83.9651,-249.5573,117.8692,shake
2168884,1.9577,0.0256,-1.9123,-9.6914,-8.4352,25.1364,shake
2168904,1.9577,-0.0742,-1.7295,-94.6074,24.6641,-59.7796,shake
2168924,1.2436,-0.3420,-0.2966,-126.2181,27.8473,-108.0774,shake
2168944,0.1215,-0.0825,1.0198,-100.5158,8.7404,-89.3293,shake
2168964,-0.2872,0.2068,1.4466,-39.8822,-3.2138,-11.8407,shake
2168984,0.3833,0.1509,1.5169,8.9498,7.9999,62.4646,shake
2169004,1.1232,0.1272,1.4126,57.9651,16.0457,64.4952,shake
2169024,1.2802,0.1458,0.5870,95.1941,0.7251,57.4875,shake
2169044,1.6728,0.0984,-0.4465,91.8887,-22.4199,53.8692,shake
2169064,1.9577,0.0710,-1.3725,57.6139,-30.5955,24.7547,shake
2169084,1.9577,-0.0076,-1.6684,-2.4700,-36.4886,-45.3369,shake
2169104,1.4382,-0.1028,-1.1982,-49.5845,-31.7711,-101.3903,shake
2169124,0.5659,-0.0298,-0.7307,-73.0197,-26.0382,-109.7109,shake
2169144,-0.1656,0.1050,-0.0254,-87.8288,-34.2291,-80.4361,shake
2169164,-0.2613,0.0708,0.9104,-80.6303,-29.4428,-36.7644,shake
2169184,-0.0940,0.0737,1.7535,-34.9967,99.5190,11.0753,shake
2169204,-0.1055,0.0686,2.0876,45.4613,250.7099,63.5333,shake
2169224,0.6967,-0.0366,1.4986,107.6521,24.5190,99.5181,shake
2169244,1.1035,-0.0537,0.0691,124.2475,9.0915,95.7852,shake
2169264,1.4731,-0.1125,-0.6884,102.2704,-20.9619,80.5028,shake
