acc_x_g_mean,acc_x_g_std,acc_x_g_var,acc_x_g_min,acc_x_g_max,acc_x_g_rms,acc_x_g_energy,acc_y_g_mean,acc_y_g_std,acc_y_g_var,acc_y_g_min,acc_y_g_max,acc_y_g_rms,acc_y_g_energy,acc_z_g_mean,acc_z_g_std,acc_z_g_var,acc_z_g_min,acc_z_g_max,acc_z_g_rms,acc_z_g_energy,gyro_x_dps_mean,gyro_x_dps_std,gyro_x_dps_var,gyro_x_dps_min,gyro_x_dps_max,gyro_x_dps_rms,gyro_x_dps_energy,gyro_y_dps_mean,gyro_y_dps_std,gyro_y_dps_var,gyro_y_dps_min,gyro_y_dps_max,gyro_y_dps_rms,gyro_y_dps_energy,gyro_z_dps_mean,gyro_z_dps_std,gyro_z_dps_var,gyro_z_dps_min,gyro_z_dps_max,gyro_z_dps_rms,gyro_z_dps_energy,acc_mag_mean,acc_mag_std,acc_mag_max,gyro_mag_mean,gyro_mag_std,gyro_mag_max,label,label_id,source_file,window_start,window_end
1.0156319,0.058999564,0.0034809485,0.842,1.3027,1.0173442,51.749466,-0.0076879994,0.03754814,0.0014098629,-0.0969,0.0767,0.03832712,0.07344841,0.01841,0.057580166,0.0033154753,-0.1477,0.1265,0.06045166,0.18272017,-1.273232,2.9294457,8.581652,-7.7219,6.4918,3.1941776,510.13855,1.2252841,3.9069107,15.263951,-15.5039,9.3358,4.0945415,838.26355,-1.355674,1.4705789,2.1626022,-5.9781,0.9761,2.0001135,200.0227,1.01813396442994,0.05929511172241368,1.3068399519451492,4.775849327125833,2.8565294457421104,15.868325375413752,backward_motion,0,backward_motion_20260609_091258.csv,420,470
1.013974,0.061660357,0.0038019994,0.842,1.3027,1.0158471,51.59726,-0.010476001,0.037271332,0.0013891523,-0.0969,0.0767,0.038715612,0.074944936,0.023698,0.065040305,0.004230241,-0.1477,0.1265,0.06922309,0.2395918,-1.5023919,2.9876223,8.925887,-7.7219,6.4918,3.3441095,559.15344,1.479332,4.1961975,17.608072,-15.5039,9.3511,4.4493256,989.82495,-1.8489581,1.3631274,1.858116,-5.9781,0.8692,2.2971203,263.83807,1.0170629431897664,0.061797870433937155,1.3068399519451492,5.276662686544564,2.900544629311589,15.868325375413752,backward_motion,0,backward_motion_20260609_091258.csv,430,480
1.011868,0.06379894,0.004070305,0.842,1.3027,1.0138773,51.39736,-0.012895999,0.0336475,0.0011321544,-0.0969,0.0403,0.036034167,0.064923055,0.02913,0.06823459,0.00465596,-0.1477,0.2005,0.07419243,0.27522582,-1.7010202,2.9578052,8.748611,-7.7219,6.4918,3.4120495,582.10406,1.5068141,4.4431834,19.741879,-15.5039,9.3511,4.691734,1100.6183,-1.9909459,1.261714,1.591922,-5.9781,0.8692,2.3570719,277.7894,1.015202616408589,0.06413875144680535,1.3068399519451492,5.550699887700918,2.8982696693504955,15.868325375413752,backward_motion,0,backward_motion_20260609_091258.csv,440,490
1.00921,0.056930367,0.0032410666,0.9169,1.3027,1.0108144,51.087296,-0.0058600004,0.031810716,0.0010119216,-0.0969,0.0447,0.03234596,0.05231306,0.03436,0.06382795,0.004074007,-0.1477,0.2005,0.07248873,0.2627308,-1.442856,2.76716,7.6571746,-7.7219,6.4918,3.1207383,486.95038,1.2825379,3.857795,14.882582,-8.9924,9.3511,4.065401,826.3743,-2.054914,1.1360881,1.2906963,-5.9781,0.8692,2.348056,275.66837,1.0123083793406369,0.057258299981165925,1.3068399519451492,5.121828927438513,2.355149616405304,10.905787106394476,backward_motion,0,backward_motion_20260609_091258.csv,450,500
1.00168,0.035539184,0.0012630336,0.9169,1.0771,1.0023103,50.231297,0.007858,0.025791496,0.0006652012,-0.0776,0.0569,0.026961999,0.03634747,0.04104,0.058526468,0.0034253476,-0.0913,0.2005,0.07148167,0.25548145,-0.91919196,2.3302398,5.430017,-7.1494,3.7666,2.5049813,313.74655,0.06284198,4.679744,21.9,-8.9924,9.3511,4.680166,1095.1975,-1.8967459,0.9863298,0.9728465,-5.5964,-0.4743,2.1378708,228.5246,1.0046099477194566,0.03494691893587856,1.0797569819176904,5.242788232058969,2.2940237473452583,10.905787106394476,backward_motion,0,backward_motion_20260609_091258.csv,460,510
1.0030941,0.035293896,0.0012456592,0.9169,1.0771,1.0037147,50.37216,0.010299999,0.025319867,0.0006410956,-0.0776,0.0569,0.027334696,0.03735928,0.042137995,0.05500494,0.0030255432,-0.0913,0.2005,0.069290355,0.24005769,-0.825606,2.1828883,4.765001,-7.1494,3.7666,2.3338006,272.33127,-0.3467761,4.719437,22.273087,-8.9924,9.3511,4.7321606,1119.6671,-1.711864,1.0475132,1.0972841,-5.5964,-0.2453,2.0069287,201.38812,1.0058757517130785,0.034720940592808794,1.0797569819176904,5.116137820113899,2.3859723904941164,10.905787106394476,backward_motion,0,backward_motion_20260609_091258.csv,470,520
1.0015919,0.031423636,0.0009874449,0.9169,1.0605,1.0020849,50.208702,0.015076,0.022679528,0.00051436096,-0.032,0.0779,0.027233193,0.03708234,0.041496,0.04763901,0.0022694753,-0.0761,0.2005,0.063177474,0.19956966,-0.598586,2.1082988,4.4449234,-7.1494,3.7666,2.191627,240.16145,-1.2968539,4.362748,19.033571,-8.9924,9.2289,4.551418,1035.7701,-1.382092,0.94329107,0.88979805,-5.5964,-0.2453,1.673313,139.99883,1.003964607690003,0.031017506441651806,1.0609230980613062,4.7820591726621515,2.334634305401551,10.905787106394476,backward_motion,0,backward_motion_20260609_091258.csv,480,530
1.002302,0.025541836,0.0006523854,0.9362,1.0605,1.0026275,50.26309,0.018856,0.023208044,0.00053861336,-0.032,0.0779,0.029902542,0.044708103,0.037412003,0.03503472,0.0012274317,-0.0376,0.1602,0.051255144,0.13135448,-0.58835405,1.5948192,2.5434482,-3.1647,3.2857,1.6998848,144.48042,-1.5989938,3.623125,13.127035,-7.8245,9.2289,3.96028,784.19086,-0.9863639,0.76534456,0.5857523,-2.94,0.1975,1.2484655,77.93331,1.0040846783730528,0.02443143173215301,1.0609230980613062,3.8865574317416223,2.2420444627558047,9.295571434828522,backward_motion,0,backward_motion_20260609_091258.csv,490,540
1.000856,0.020618023,0.00042510286,0.9362,1.0539,1.0010684,50.10689,0.023264,0.02155393,0.00046457187,-0.032,0.0779,0.031714123,0.050289277,0.0337,0.032596257,0.001062516,-0.0376,0.1602,0.04688503,0.1099103,-0.563008,1.5231158,2.3198814,-3.1647,3.2857,1.6238409,131.84297,-1.6963981,2.9248369,8.554671,-7.8245,3.2671,3.3811889,571.62195,-0.6475841,0.57924104,0.33552018,-2.2835,0.2509,0.86884135,37.744263,1.0024744887836514,0.019665363916202376,1.0560542836426545,3.2348165598680363,2.088095824669818,7.983374492656598,backward_motion,0,backward_motion_20260609_091258.csv,500,550
1.0016601,0.015222743,0.0002317319,0.9604,1.0539,1.0017756,50.177723,0.023336,0.020152794,0.00040613514,-0.032,0.0779,0.03083349,0.047535203,0.029556002,0.019293265,0.00037223008,-0.0337,0.073,0.03529571,0.06228936,-0.769422,1.2237133,1.4974741,-3.1647,2.8658,1.4455049,104.47423,-0.46174198,2.188695,4.7903852,-7.7482,3.603,2.2368708,250.17953,-0.45491,0.47057307,0.221439,-1.9705,0.2509,0.65450907,21.419106,1.0027567373030657,0.015162605096433414,1.0560542836426545,2.2406991801973204,1.5813679288714109,7.886060120237481,backward_motion,0,backward_motion_20260609_091258.csv,510,560
1.000288,0.011252119,0.00012661019,0.9604,1.0231,1.0003513,50.035137,0.022117998,0.020899815,0.00043680228,-0.0332,0.0779,0.030430382,0.046300407,0.026174001,0.017529847,0.00030729556,-0.0337,0.0723,0.031501964,0.04961869,-0.56774,1.2213175,1.4916164,-2.7372,2.8658,1.3468279,90.69726,-0.410602,2.0115085,4.046166,-7.7482,3.603,2.052988,210.73799,-0.054145996,0.63285094,0.40050033,-1.3827,1.6402,0.63516307,20.171606,1.00124765792832,0.011144626196231503,1.0234817585086702,2.0460099857482392,1.4986594092783354,7.886060120237481,backward_motion,0,backward_motion_20260609_091258.csv,520,570
1.007454,0.067451395,0.004549691,0.9011,1.4523,1.0097095,50.975662,0.028162,0.1345544,0.018104888,-0.5779,0.6975,0.13746995,0.94489944,0.024671998,0.05898651,0.0034794086,-0.2021,0.2654,0.06393838,0.20440581,-0.379796,3.091617,9.558097,-14.1876,13.9346,3.1148582,485.1171,-0.11456799,3.0710113,9.43111,-14.5344,11.2747,3.0731478,472.21182,0.463106,1.0899771,1.1880502,-0.7338,4.9303,1.1842793,70.12587,1.0182477671485761,0.07530500578938415,1.493071314438798,2.6503943958759355,3.6775677818511294,20.729923265897536,backward_motion,0,backward_motion_20260609_091258.csv,530,580
1.0080999,0.06972931,0.0048621767,0.9011,1.4523,1.0105087,51.05639,0.021003999,0.13849223,0.019180095,-0.5779,0.6975,0.14007592,0.9810631,0.024973998,0.07159701,0.005126132,-0.2021,0.2654,0.07582766,0.2874917,0.08982,3.6913922,13.626376,-14.1876,13.9346,3.6924846,681.7221,-0.21868603,3.1800108,10.112469,-14.5344,11.2747,3.1875215,508.01462,0.9189819,1.1951387,1.4283565,-0.7338,4.9303,1.5076089,113.644226,1.0200396509791403,0.0775757296475765,1.493071314438798,3.271017969168917,3.92021163339099,20.729923265897536,backward_motion,0,backward_motion_20260609_091258.csv,540,590
1.010766,0.072214045,0.0052148686,0.9011,1.4523,1.0133424,51.34314,0.015561999,0.1389993,0.019320805,-0.5779,0.6975,0.13986772,0.9781489,0.026028002,0.07841408,0.0061487686,-0.2021,0.2654,0.08262097,0.34131125,0.46615204,3.8432796,14.770799,-14.1876,13.9346,3.8714464,749.40485,-0.082350016,3.602803,12.980189,-14.5344,11.2747,3.603744,649.3486,1.580204,1.3949376,1.9458511,-0.7338,5.8616,2.107818,222.14479,1.0232303863808625,0.0790667767578173,1.493071314438798,4.07390649212504,3.9775934564031865,20.729923265897536,backward_motion,0,backward_motion_20260609_091258.csv,550,600
1.010136,0.07588115,0.00575795,0.8852,1.4523,1.0129821,51.306633,0.010974002,0.13894016,0.019304369,-0.5779,0.6975,0.13937287,0.9712398,0.025446,0.08977917,0.008060299,-0.2036,0.2654,0.09331558,0.43538988,0.25821006,4.081068,16.655115,-14.1876,13.9346,4.089228,836.0894,-0.15166202,4.0031037,16.02484,-14.5344,11.2747,4.0059757,802.3921,2.3510423,1.4448591,2.087618,0.2204,5.8616,2.759532,380.75082,1.0234654076485281,0.08236408044063755,1.493071314438798,5.100255955380235,3.791046706677253,20.729923265897536,backward_motion,0,backward_motion_20260609_091258.csv,560,610
1.015762,0.08100774,0.0065622544,0.8852,1.4523,1.018987,51.916737,0.0064080004,0.1399085,0.019574385,-0.5779,0.6975,0.14005516,0.9807725,0.025270002,0.09179091,0.008425571,-0.2036,0.2654,0.095205784,0.4532071,0.75988805,4.307652,18.555866,-14.1876,13.9346,4.374162,956.6648,0.14223604,4.151893,17.238218,-14.5344,11.2747,4.1543293,862.92255,2.4675279,1.3632151,1.8583554,0.457,5.8616,2.8190513,397.35248,1.0293649282084887,0.08615179960008203,1.493071314438798,5.584982579194819,3.6258467671001187,20.729923265897536,backward_motion,0,backward_motion_20260609_091258.csv,570,620
1.015812,0.05371143,0.0028849177,0.8852,1.1274,1.017231,51.737946,-0.0020759993,0.04005702,0.0016045646,-0.1267,0.1228,0.040110774,0.08044372,0.027139999,0.07536178,0.0056793983,-0.2036,0.2337,0.0800998,0.32079887,1.543698,3.4719,12.05409,-10.3479,8.6979,3.7996173,721.8546,0.45841607,3.401366,11.569291,-5.313,8.1221,3.4321184,588.9718,2.337298,1.4250482,2.0307624,-0.1003,5.8616,2.7374668,374.68622,1.0197664248452432,0.05348108411720478,1.127910484036743,5.403476234616773,2.1243109755240024,11.028014112250672,backward_motion,0,backward_motion_20260609_091258.csv,580,630
1.0144238,0.06330155,0.004007086,0.8852,1.1616,1.0163971,51.653156,-0.0032760007,0.029120876,0.00084802543,-0.0886,0.0566,0.029304568,0.042937882,0.025766,0.06970777,0.0048591737,-0.2036,0.1968,0.07431729,0.276153,1.4432361,2.8398576,8.064792,-4.5311,8.6979,3.185549,507.3861,0.32895005,3.3327794,11.107418,-5.313,8.1221,3.3489735,560.7812,2.118214,1.5434164,2.3821342,-0.1003,5.8616,2.6208708,343.4482,1.0176242559768858,0.06233641189136171,1.164218454586595,4.819863410364689,2.2363424493193516,10.193812642971226,backward_motion,0,backward_motion_20260609_091258.csv,590,640
1.0127,0.06423139,0.004125671,0.8852,1.1616,1.0147349,51.48435,-0.009451999,0.029994328,0.0008996597,-0.0886,0.0449,0.031448368,0.04945,0.022649998,0.06622725,0.0043860488,-0.2036,0.1646,0.06999337,0.24495359,1.9801859,2.7714574,7.6809764,-4.5311,8.6979,3.4061875,580.10565,-0.14112401,3.1406496,9.863679,-6.1909,8.1221,3.1438186,494.17978,1.5412681,1.5640924,2.4463851,-0.7644,5.8616,2.1958807,241.0946,1.0156328994910566,0.06375613595089982,1.164218454586595,4.626285616581205,2.2147420044813018,10.193812642971226,backward_motion,0,backward_motion_20260609_091258.csv,600,650
1.01417,0.060212135,0.0036255014,0.8884,1.1616,1.0159558,51.608315,-0.010668,0.0330717,0.0010937374,-0.0886,0.061,0.034749728,0.060377177,0.018777998,0.053122338,0.0028219828,-0.0866,0.1294,0.05634356,0.15872982,2.556678,2.0783072,4.3193603,-0.5006,8.6979,3.294839,542.79816,0.024215955,2.838311,8.056009,-6.1909,8.1221,2.8384142,402.8298,0.35698998,1.8574001,3.449935,-5.2835,3.8081,1.8913954,178.86884,1.0163518677947114,0.05981061803895084,1.164218454586595,4.319628860731499,1.9572279979438998,10.176851821167487,backward_motion,0,backward_motion_20260609_091258.csv,610,660
1.008988,0.053322744,0.002843315,0.8884,1.1616,1.010396,51.045006,-0.0038259996,0.03506402,0.0012294855,-0.0745,0.1011,0.03527214,0.062206194,0.021628,0.050337803,0.0025338945,-0.0866,0.1294,0.05478745,0.15008324,2.257442,1.9418824,3.770907,-0.5311,6.4002,2.9777427,443.34756,0.37994397,2.7662332,7.6520457,-6.1909,8.1221,2.7922041,389.82016,-0.7759861,2.721544,7.4068017,-9.1079,3.8081,2.83001,400.44778,1.0111009241879352,0.05311128417110005,1.164218454586595,4.555781922839978,1.9791819326995865,9.188272049194016,backward_motion,0,backward_motion_20260609_091258.csv,620,670
1.004954,0.055961054,0.0031316394,0.8884,1.2102,1.0065109,50.653206,-0.0061799996,0.036528546,0.0013343347,-0.0745,0.1011,0.037047632,0.06862635,0.022338,0.04954718,0.002454923,-0.0866,0.137,0.054349877,0.14769545,1.5856919,2.243499,5.033288,-5.4319,6.4002,2.747309,377.38535,-0.384328,3.5538063,12.6295395,-12.7176,5.4122,3.5745277,638.8624,0.24080597,4.902011,24.029709,-9.1079,15.9226,4.907922,1204.3849,1.007115333048849,0.055761312196773424,1.211554080509822,5.448489955462551,3.8375264530454616,17.724667645403116,backward_motion,0,backward_motion_20260609_091258.csv,630,680
1.003988,0.043173064,0.0018639134,0.9331,1.2102,1.0049158,50.49279,-0.008234,0.040381387,0.0016306563,-0.0925,0.1011,0.041212317,0.084922746,0.02053,0.050681688,0.0025686335,-0.1479,0.1385,0.054681942,0.14950573,0.976538,3.57872,12.807237,-8.7448,6.5681,3.7095637,688.04315,0.39918002,3.8520973,14.838653,-12.7176,6.1144,3.8727245,749.8998,-0.21613808,4.922908,24.235023,-9.1079,15.9226,4.927651,1214.0872,1.0063166350197665,0.043257573700962386,1.211554080509822,6.3618077291855135,3.545138167811723,17.724667645403116,backward_motion,0,backward_motion_20260609_091258.csv,640,690
1.005956,0.04662522,0.002173911,0.9248,1.2102,1.0070359,50.706066,-0.0031840003,0.040081877,0.0016065569,-0.0925,0.1011,0.040208146,0.08083475,0.029762002,0.058346976,0.0034043693,-0.1479,0.1758,0.0654992,0.21450728,-0.5935399,4.042673,16.343206,-9.2716,6.5681,4.0860124,834.7748,0.644368,4.199234,17.633568,-12.7176,6.1144,4.248385,902.43884,-0.26697993,5.0179896,25.180222,-9.1079,15.9226,5.0250874,1262.5752,1.0088816460872847,0.04675521776455778,1.211554080509822,6.886449738011395,3.5457839482747375,17.724667645403116,backward_motion,0,backward_motion_20260609_091258.csv,650,700
0.99834,0.050623376,0.0025627261,0.9125,1.2102,0.99962264,49.962273,-0.006426,0.040041037,0.0016032847,-0.0925,0.1011,0.040553402,0.082228914,0.044553995,0.07546642,0.0056951805,-0.1479,0.2735,0.08763697,0.38401195,-0.469726,4.4173303,19.512806,-9.2716,7.7055,4.442235,986.67255,0.16315006,4.3557477,18.97254,-12.7176,6.1144,4.3588023,949.9579,0.07287004,5.1160655,26.174128,-9.1079,15.9226,5.1165853,1308.9722,1.0030386274711098,0.049837847073004274,1.211554080509822,7.3066467416980565,3.394843444200804,17.724667645403116,backward_motion,0,backward_motion_20260609_091258.csv,660,710
0.99467796,0.055353433,0.0030640024,0.8898,1.2102,0.9962171,49.62242,-0.009194001,0.04052848,0.0016425578,-0.0925,0.0789,0.04155824,0.08635437,0.044625994,0.08297146,0.006884264,-0.1479,0.2735,0.09421116,0.4437872,-1.4648441,4.65372,21.65711,-9.2716,7.7055,4.878819,1190.1438,-0.21258202,4.6025133,21.18313,-12.7176,9.2976,4.6074204,1061.416,-0.00010799408,5.0989213,25.998997,-6.9094,15.9226,5.0989213,1299.95,1.0000337298016864,0.0546232281994359,1.211554080509822,7.738455746506181,3.3386371708176767,17.724667645403116,backward_motion,0,backward_motion_20260609_091258.csv,670,720
0.990934,0.048825014,0.0023838822,0.8898,1.1245,0.9921361,49.2167,-0.010258,0.043525066,0.0018944314,-0.0925,0.0881,0.04471754,0.09998292,0.047566,0.085825495,0.007366015,-0.1479,0.2735,0.09812512,0.481427,-1.604848,4.9554424,24.556412,-9.2716,9.9651,5.2088337,1356.5975,0.58711195,5.6015744,31.377634,-14.2214,15.0839,5.6322584,1586.1167,-2.015068,3.1120863,9.685081,-7.6346,4.4646,3.707503,687.279,0.9968472927354304,0.0475157570290422,1.1245036860766622,7.8889963658146485,3.2192546691685116,18.90246134396259,backward_motion,0,backward_motion_20260609_091258.csv,680,730
0.987544,0.05324719,0.0028352633,0.8898,1.1245,0.98897845,48.90392,-0.007068,0.04080472,0.0016650254,-0.0874,0.0881,0.041412342,0.0857491,0.058754,0.07929263,0.006287322,-0.133,0.2735,0.09868817,0.4869677,-1.63294,4.437008,19.687038,-9.2716,9.9651,4.727952,1117.6765,-0.55319,5.661608,32.053806,-14.2214,15.0839,5.68857,1617.9915,-2.258734,3.123722,9.757639,-7.6346,4.4646,3.8548045,742.9759,0.9933917355331154,0.05201548975550359,1.1245036860766622,7.643193272133102,3.3398315295264926,18.90246134396259,backward_motion,0,backward_motion_20260609_091258.csv,690,740
0.98544794,0.047718465,0.002277052,0.8898,1.0935,0.98660266,48.66924,-0.001978,0.041971337,0.001761593,-0.0874,0.0881,0.042017918,0.08827527,0.051702004,0.07720728,0.005960964,-0.133,0.2735,0.09291965,0.43170306,-1.149272,4.197926,17.622581,-8.7296,9.9651,4.352402,947.1703,-0.75609,5.5527263,30.83277,-14.2214,15.0839,5.6039667,1570.222,-2.47446,2.8313837,8.016733,-7.6346,4.4646,3.760277,706.9842,0.9907902009412218,0.04603429720168764,1.0992309584432198,7.276795981122904,3.396435300563454,18.90246134396259,backward_motion,0,backward_motion_20260609_091258.csv,700,750
0.9946101,0.049572334,0.0024574164,0.8898,1.1293,0.9958446,49.585323,0.0048380005,0.040994886,0.0016805807,-0.0874,0.0881,0.04127938,0.08519935,0.036626,0.06528042,0.0042615337,-0.1416,0.1546,0.074853174,0.2801499,-1.9289641,3.459738,11.969788,-8.7296,9.9651,3.9611475,784.5345,-0.512882,5.4492965,29.694834,-14.2214,15.0839,5.473379,1497.894,-2.6715581,2.20688,4.87032,-7.6346,0.8997,3.4651902,600.37714,0.9983242184706009,0.04860255358583543,1.138715179489586,6.617704507249953,3.7231842248166602,18.90246134396259,backward_motion,0,backward_motion_20260609_091258.csv,710,760
0.99739593,0.044104915,0.0019452437,0.9001,1.1293,0.99837065,49.8372,0.007946,0.03724571,0.0013872429,-0.0874,0.0881,0.038083877,0.07251908,0.034847997,0.055572994,0.0030883579,-0.1416,0.1546,0.06559528,0.21513703,-1.2701801,3.1318913,9.8087435,-6.0578,9.9651,3.37966,571.10504,-0.484786,5.422668,29.405327,-14.2214,15.0839,5.444295,1482.0173,-2.04163,1.8739791,3.5117974,-7.6346,0.8997,2.7712905,384.00256,1.0003172772213764,0.04315659732199328,1.138715179489586,5.89299703917469,3.743672355626,18.90246134396259,backward_motion,0,backward_motion_20260609_091258.csv,720,770
0.9986,0.038838353,0.0015084178,0.9074,1.1293,0.99935496,49.935513,0.006654001,0.03702977,0.0013712037,-0.095,0.075,0.037622858,0.070773974,0.028304,0.046051145,0.0021207079,-0.1416,0.1275,0.054053903,0.14609122,-1.4072782,2.1393278,4.5767236,-6.0578,5.0872,2.5606942,327.85776,-1.0742519,3.409158,11.622358,-7.9924,7.7328,3.5744057,638.8188,-1.187278,1.4038829,1.9708872,-4.4209,2.2509,1.8386179,169.02579,1.0007824674521744,0.03849850179341949,1.138715179489586,4.257919589717357,2.1410670422714895,8.66151034635415,backward_motion,0,backward_motion_20260609_091258.csv,730,780
1.0149721,0.050605997,0.0025609669,0.9216,1.1789,1.0162328,51.63646,-0.0015919997,0.045323737,0.002054241,-0.0996,0.075,0.045351688,0.102838784,0.014774,0.046932958,0.0022027027,-0.1416,0.095,0.049203392,0.12104869,-0.27659196,2.7333615,7.4712653,-6.0578,6.2933,2.7473202,377.38843,-0.97471595,3.7574012,14.118064,-13.7711,7.7328,3.8817694,753.4067,-0.12453398,1.9475319,3.7928808,-3.8636,5.8692,1.9515096,190.41948,1.0171535021680023,0.05104536832434448,1.1833877555560561,4.40244414237172,2.6538232742774963,16.238729283413775,backward_motion,0,backward_motion_20260609_091258.csv,740,790
1.018186,0.07395768,0.005469739,0.7407,1.1936,1.0208684,52.108624,0.0042520002,0.064633444,0.004177482,-0.0996,0.3291,0.06477315,0.20977806,0.019554,0.062838815,0.003948717,-0.1897,0.2237,0.06581091,0.21655379,0.31547004,2.799991,7.839949,-3.7525,11.3849,2.8177068,396.97357,-0.69334,4.4184027,19.522284,-16.1451,7.7328,4.4724717,1000.1501,1.05165,2.7828739,7.7443876,-3.8636,8.3501,2.9749548,442.5178,1.0223021750833068,0.07481556268544444,1.2086582395367187,4.9051781702246116,3.5682005644795147,20.875908613279567,backward_motion,0,backward_motion_20260609_091258.csv,750,800
1.018318,0.090350665,0.008163243,0.7407,1.2426,1.0223184,52.25674,0.008482,0.07184979,0.0051623923,-0.0996,0.3291,0.07234872,0.26171684,0.021986002,0.076582,0.0058648027,-0.2722,0.2237,0.0796755,0.3174093,0.731044,3.5556378,12.64256,-8.0044,11.3849,3.6300116,658.8492,-0.23685199,5.346398,28.58397,-16.1451,9.8778,5.3516417,1432.0033,2.386458,3.016294,9.09803,-2.5201,10.2509,3.8461945,739.66064,1.0237770689644146,0.09272446960016766,1.2857794873149906,6.214388920858567,4.24165474485021,20.875908613279567,backward_motion,0,backward_motion_20260609_091258.csv,760,810
